light_intensity,colour_temp,noise_level,engagement_level
726.8222670380754,3062.7507981404915,149.75281405332353,0.9246265334382742
357.5254014553415,3325.5555438973074,35.9137251743892,0.21777965872381583
304.1663082077828,4545.33871894379,106.06706897523534,0.1926973943368373
596.1832921746021,4345.871935093455,177.71229389871922,0.8483906360280999
747.5220728070068,3391.0316133396004,16.770808458343268,0.6600549699869471
480.79581411201485,4642.795861207,37.30915455514756,0.35731658561712437
982.6877785461539,3454.607785590929,0.9553237551040076,0.7638127277474734
716.3467647263769,4009.9805519521665,36.81553167815525,0.43332322947870805
532.8387113359248,3759.949689066924,11.9753438221081,0.20271073334296202
452.9057663747355,3538.2924016894394,26.66064392062989,0.26124331461521777
408.86021453578246,4583.970280769289,3.330661506598418,0.001400626291282403
756.1447366456374,4842.490747812134,76.45166807362811,0.571213951975946
494.71502021166197,4089.1371085488286,42.702378731613926,0.33034806438789477
153.71010694861153,4762.9994584313345,51.46226729474287,-0.06413515682899529
458.23982979738827,3859.392473405302,24.83948337056164,0.296126275749926
764.1958651588321,4054.154299191177,5.16835120338662,0.3019884461153426
264.24255740815,4065.7446281973093,22.84523561931073,0.14520046326634287
257.9065805327433,3421.645555688139,46.55781158133921,0.13378732656814601
578.3962364576545,4249.7284462312655,40.860095622259685,0.46238356672057923
578.6448283871795,4354.846570081185,69.97644509514608,0.4203735264342092
670.960862696189,3913.2631826793368,21.519623977781972,0.464949248291033
864.4886146700106,3154.1244159435782,144.8755049929896,0.8538434765330957
752.0097923745717,4183.852747185539,56.690634713955355,0.638413579949689
649.9211596098246,3242.4932429248584,38.83975783433211,0.4616448982739059
750.1990443131994,3594.365083182114,3.229450019442262,0.5662805032100083
390.6630224678604,4065.7106462251572,42.220038367559596,0.3172682227318667
425.6097900600827,3615.168767838123,85.16120207452794,0.3953347022139878
305.43690779106004,4126.838325272587,20.838197443656554,0.2957066559945478
364.34264174994644,3886.8948725517603,83.85675406699667,0.34095513579938314
667.8785114690389,3184.751744629473,101.47489138951357,0.6746010750765815
182.89444595056767,4083.985780539255,71.8548719633781,0.10176378232479498
490.3310554115754,4293.28984014327,25.38048358542281,0.3008924472892944
487.7764869966794,4506.200121405941,4.2964677769644775,0.28980479995013314
544.3165878852756,3816.715962616527,41.91832757886134,0.3404777952297911
483.2472612662452,3969.258160632397,26.241703619841118,0.33243208149983783
381.03510067521876,3252.4456653300995,23.02472358991913,0.13936732182188893
483.7161762665274,4982.444702669645,7.624398451855596,0.21453774084416993
904.0502468054214,4752.504094674842,54.82215510358741,0.7946502379723455
949.7440163834916,3984.0829911932246,29.245921148506827,0.85723296813919
551.6530082959029,3937.579113677523,22.467700762447816,0.32354151560858935
661.5576566129,2534.8885778160115,142.35880652563438,0.9149469729515302
204.05655557136615,4517.631281456374,24.692946787173263,-0.03907648065751247
385.5569336382888,4281.430590578644,9.496247316647088,0.02802686118110405
473.3435907582686,4406.405935248434,3.204023502696856,0.22725386992295935
879.6782420950293,3797.3759223502866,216.0438461650185,1.157226875110619
325.40982885685605,3765.285587468317,23.553919392786334,0.07673954104155174
534.7308378364339,3382.290677089833,91.85537270267979,0.3791117643311023
987.0038070496345,4389.0048650925,3.9059275735866836,0.7315921948304904
567.5366073338284,4626.076939349232,34.45587809522886,0.34856307897243194
651.6050731866709,4561.941438381523,25.49842914102732,0.3501817474332487
208.56579939129136,4093.6287880041764,15.408898659718528,0.12712793958823326
843.7067204561499,3836.6741489162364,68.0364302704681,0.831316217410356
642.7541155698347,3474.014788316948,52.45591631572017,0.6399140453260709
590.5612058198184,3649.1247401845726,3.621382744574359,0.2500389072582087
408.4874503968776,4233.7752368175115,16.778643252837583,0.1596821172650485
373.70871012446565,3857.7233122995635,15.517844602004633,0.12496059328493311
475.31998992223146,4820.702092367759,122.26467573490363,0.3930494963412471
713.170689213517,4576.178015412163,12.97916520993625,0.5667560418104037
887.9111576156574,3699.095433941922,35.971894290828956,0.681158701201521
559.3801037302101,3392.1689678324983,161.11797341143455,0.6139167355750976
702.3824046660451,3725.790828614416,243.04466965727335,1.06812887405194
627.3428973059916,4532.691473218248,35.19047581696532,0.6056248674398002
662.4131518860398,3738.0387959391405,23.345759362131727,0.6151936821842574
707.2201458890423,4272.9939925832505,29.62988093983948,0.41988460721856774
858.1081938582315,3717.0599403864135,12.44050276168609,0.4562579553716355
174.87548949919488,4171.582078511722,261.3043613277619,0.3699173730805618
787.3145572990044,4264.07098667649,19.089486596079098,0.556703147438917
319.2997370831866,4492.916622792273,8.811000843291461,0.09957861928731548
274.8006645208938,4716.620065289875,6.342921097799464,-0.04603499349759571
615.2112617423257,4655.114467403968,102.75706749233069,0.6560131018536111
186.1412649511484,3734.914245413615,14.492532870369345,0.048663295719862
896.7941436476257,3926.4906319279785,19.384495500189193,0.7011966655152861
664.5240748461418,3413.2374523958265,18.16051552509915,0.3546938052268809
751.0747223709593,3882.1573562327667,69.29382881747735,0.7726414777405908
114.51628602551514,4012.158572432296,103.99327416889079,0.07736611760047303
634.9886915005383,3798.0200325352844,15.086253182504755,0.25978141436313945
601.1066731548598,3748.207715775247,7.698594592953762,0.5143547035344551
243.06367973025047,4516.040088876231,62.865960305206805,0.28734584686766296
237.7634636122958,4453.741472545375,31.6613721136573,0.011458725636840725
725.9765758938198,4199.561023926022,4.7805854838668935,0.38154286057076064
386.8897837436887,3361.244698218524,27.066291312553282,0.35070093545753767
722.7732659786377,4100.465449750117,3.4200826492134997,0.6267081411064337
598.9449247459949,3807.884214529998,200.7590239969774,0.8428562993585287
450.05551671083015,4657.863730398545,119.6713495681638,0.2030927345074737
932.6192406525875,3098.85462666332,152.34763963387303,0.9872610992924936
857.5029972214446,3720.5881543501764,96.68798317063502,0.7371142958153619
421.6578100148586,3706.674845873217,0.8483598761486741,0.25749097325112824
139.2323174191365,3766.7129840200487,6.685372593420752,0.0738128553530939
374.2912660699877,4478.789374248569,55.867960628369694,0.21843190382220043
458.3671137261829,2823.8207944115743,7.64568709623694,0.2887503457161862
734.462947406226,3895.97391188506,30.364163379337604,0.413518241798985
995.8226338306157,4425.3603370587325,11.364417468910966,0.6199602691506141
420.3233791457136,4490.05875300418,8.208464048185858,0.1677726337372182
786.2930324068905,3725.4610697299668,5.595664808675564,0.7172085824450604
633.859224905999,3660.1109253289565,91.50103523316503,0.5479932681327796
722.5316188301595,4173.106786736354,91.00125142120821,0.5960413296244702
236.0147071132722,4075.51834512536,33.588199788682516,-0.05049367195866562
458.9886634535409,4034.7015575136284,47.58557178491057,0.1847606542019093
316.77030795126205,2099.3109015695045,13.1190894610608,0.3125584359030161
409.11041264349245,3436.413897548433,124.43132387795586,0.4264851460861871
561.8153387791019,3568.3884685757466,42.56987172296045,0.5149728322805518
